accelerometer (x),accelerometer (y),accelerometer (z),magnetometer (x),magnetometer (y),magnetometer (z)
-0.4583285133263846,-0.03128680991208858,-9.836313773689383,0.1559714525938034,-0.11323147267103195,0.44045570492744446
-0.4652032818605811,-0.027747740526720792,-9.834884952528107,0.15250654518604279,-0.12703435122966766,0.43771398067474365
-0.4652032818605811,-0.027747740526720792,-9.834884952528107,0.15250654518604279,-0.12703435122966766,0.43771398067474365
-0.4719161240160261,-0.025142607697088183,-9.832618530066496,0.15477606654167175,-0.12520046532154083,0.4375125467777252
-0.4719161240160261,-0.025142607697088183,-9.832618530066496,0.15477606654167175,-0.12520046532154083,0.4375125467777252
-0.4781481062874004,-0.022762527481046048,-9.830437819856506,0.1504869908094406,-0.1269383728504181,0.43855366110801697
-0.4781481062874004,-0.022762527481046048,-9.830437819856506,0.1504869908094406,-0.1269383728504181,0.43855366110801697
-0.4839173827300036,-0.02054541594118912,-9.827803524994053,0.15377061069011688,-0.12647855281829834,0.43772780895233154
-0.4839173827300036,-0.02054541594118912,-9.827803524994053,0.15377061069011688,-0.12647855281829834,0.43772780895233154
-0.49025901755125184,-0.018291156429941325,-9.824570859501796,0.15341387689113617,-0.12890863418579102,0.43699297308921814
-0.49025901755125184,-0.018291156429941325,-9.824570859501796,0.15341387689113617,-0.12890863418579102,0.43699297308921814
-0.4951445467314056,-0.01508010559226088,-9.824187281507784,0.15319561958312988,-0.128647118806839,0.4371393024921417
-0.4951445467314056,-0.01508010559226088,-9.824187281507784,0.15319561958312988,-0.128647118806839,0.4371393024921417
-0.500354591676482,-0.013323324155536907,-9.821809723615257,0.15049175918102264,-0.12796099483966827,0.4383283257484436
-0.500354591676482,-0.013323324155536907,-9.821809723615257,0.15049175918102264,-0.12796099483966827,0.4383283257484436
-0.5054583166891773,-0.011466142778735594,-9.819533162223923,0.15234433114528656,-0.12831705808639526,0.437529593706131
-0.5054583166891773,-0.011466142778735594,-9.819533162223923,0.15234433114528656,-0.12831705808639526,0.437529593706131
-0.5097807788959858,-0.009406474892431668,-9.81698829160357,0.15340739488601685,-0.12847957015037537,0.4370023012161255
-0.5097807788959858,-0.009406474892431668,-9.81698829160357,0.15340739488601685,-0.12847957015037537,0.4370023012161255
-0.5145216153965524,-0.0066548580611024925,-9.814916562188797,0.15383833646774292,-0.1287255436182022,0.4370945394039154
-0.5145216153965524,-0.0066548580611024925,-9.814916562188797,0.15383833646774292,-0.1287255436182022,0.4370945394039154
-0.5195656784932637,-0.004147965890671898,-9.812519838006969,0.1531599909067154,-0.13053812086582184,0.4366758465766907
-0.5195656784932637,-0.004147965890671898,-9.812519838006969,0.1531599909067154,-0.13053812086582184,0.4366758465766907
-0.5233526577684067,-0.0008614335565574815,-9.810364972663017,0.15162822604179382,-0.12968596816062927,0.43721625208854675
-0.5233526577684067,-0.0008614335565574815,-9.810364972663017,0.15162822604179382,-0.12968596816062927,0.43721625208854675
-0.5206094252691809,0.0014930188876025423,-9.816982649322835,0.14924593269824982,-0.2086726874113083,0.4067060053348541
-0.5206094252691809,0.0014930188876025423,-9.816982649322835,0.14924593269824982,-0.2086726874113083,0.4067060053348541
-0.5096529269461667,0.0030448406771372673,-9.818425634929202,0.13673128187656403,-0.1928674578666687,0.4184471070766449
-0.5096529269461667,0.0030448406771372673,-9.818425634929202,0.13673128187656403,-0.1928674578666687,0.4184471070766449
-0.49359330480621194,0.003917019109554427,-9.817867664950318,0.1321306824684143,-0.19317924976348877,0.4197061359882355
-0.49359330480621194,0.003917019109554427,-9.817867664950318,0.1321306824684143,-0.19317924976348877,0.4197061359882355
-0.473756781076984,0.0045549959700266224,-9.791344532404706,0.11356443911790848,-0.20509913563728333,0.4199255704879761
-0.473756781076984,0.0045549959700266224,-9.791344532404706,0.11356443911790848,-0.20509913563728333,0.4199255704879761
-0.4519266602896815,0.005954859030535988,-9.781779709043747,0.004037417005747557,-0.22660213708877563,0.4239916205406189
-0.4519266602896815,0.005954859030535988,-9.781779709043747,0.004037417005747557,-0.22660213708877563,0.4239916205406189
-0.43022310473675596,0.006009842909178747,-9.783489530735723,-0.05894377827644348,-0.21317480504512787,0.42689844965934753
-0.43022310473675596,0.006009842909178747,-9.783489530735723,-0.05894377827644348,-0.21317480504512787,0.42689844965934753
-0.40874744899025,0.005794836891947594,-9.78509345271273,-0.04339011386036873,-0.2141178399324417,0.4282676577568054
-0.40874744899025,0.005794836891947594,-9.78509345271273,-0.04339011386036873,-0.2141178399324417,0.4282676577568054
-0.3881284951115317,0.005741890564034865,-9.784852976472967,-0.04173925891518593,-0.21256127953529358,0.4292932152748108
-0.3881284951115317,0.005741890564034865,-9.784852976472967,-0.04173925891518593,-0.21256127953529358,0.4292932152748108
-0.36890737787872513,0.005025402125961543,-9.784628577161039,-0.04219198226928711,-0.21344193816184998,0.4284211993217468
-0.36890737787872513,0.005025402125961543,-9.784628577161039,-0.04219198226928711,-0.21344193816184998,0.4284211993217468
-0.35042026963902784,0.004716712932856989,-9.787786588839486,-0.041304927319288254,-0.21216852962970734,0.42940589785575867
-0.35042026963902784,0.004716712932856989,-9.787786588839486,-0.041304927319288254,-0.21216852962970734,0.42940589785575867
-0.332272491896844,0.004929442238453534,-9.7886641546917,-0.04273565858602524,-0.2126625031232834,0.42917028069496155
-0.332272491896844,0.004929442238453534,-9.7886641546917,-0.04273565858602524,-0.2126625031232834,0.42917028069496155
-0.3153626830443976,0.004232514310068221,-9.78799413627291,-0.04287523776292801,-0.21101684868335724,0.42987242341041565
-0.3153626830443976,0.004232514310068221,-9.78799413627291,-0.04287523776292801,-0.21101684868335724,0.42987242341041565
-0.2999184268181622,0.004108985004600897,-9.78919506308048,-0.043675072491168976,-0.2095782309770584,0.4303377866744995
-0.2999184268181622,0.004108985004600897,-9.78919506308048,-0.043675072491168976,-0.2095782309770584,0.4303377866744995
-0.2847609938749083,0.00417649755342619,-9.788350727406925,-0.044869910925626755,-0.21304573118686676,0.4286753237247467
-0.2847609938749083,0.00417649755342619,-9.788350727406925,-0.044869910925626755,-0.21304573118686676,0.4286753237247467
-0.2704802338239336,0.0037664508874528163,-9.788344354366657,-0.04458526521921158,-0.21211305260658264,0.42904898524284363
-0.2704802338239336,0.0037664508874528163,-9.788344354366657,-0.04458526521921158,-0.21211305260658264,0.42904898524284363
-0.2568298349887636,0.003528143032318917,-9.787834044683603,-0.0442582443356514,-0.2117733657360077,0.4291996657848358
-0.2568298349887636,0.003528143032318917,-9.787834044683603,-0.0442582443356514,-0.2117733657360077,0.4291996657848358
-0.2439035496425641,0.003642153016396104,-9.782926824260946,-0.04405905678868294,-0.21193736791610718,0.42931118607521057
-0.2439035496425641,0.003642153016396104,-9.782926824260946,-0.04405905678868294,-0.21193736791610718,0.42931118607521057
-0.23155800244735297,0.003729782995727511,-9.783370078842577,-0.04575249180197716,-0.2114202380180359,0.42925000190734863
-0.23155800244735297,0.003729782995727511,-9.783370078842577,-0.04575249180197716,-0.2114202380180359,0.42925000190734863
-0.2200036957002118,0.003098494230870911,-9.787575588801204,-0.04592260345816612,-0.21251673996448517,0.42883458733558655
-0.2200036957002118,0.003098494230870911,-9.787575588801204,-0.04592260345816612,-0.21251673996448517,0.42883458733558655
-0.20867165632778037,0.0032007412097913852,-9.789679544041318,-0.04481140151619911,-0.21180303394794464,0.429295152425766
-0.20867165632778037,0.0032007412097913852,-9.789679544041318,-0.04481140151619911,-0.21180303394794464,0.429295152425766
-0.19789178584550265,0.003173234646223206,-9.785862747854265,-0.046862080693244934,-0.21063628792762756,0.42958077788352966
-0.19789178584550265,0.003173234646223206,-9.785862747854265,-0.046862080693244934,-0.21063628792762756,0.42958077788352966
-0.18804758480652145,0.002984475659127268,-9.78883755289014,-0.046832479536533356,-0.209456205368042,0.430189847946167
-0.18804758480652145,0.002984475659127268,-9.78883755289014,-0.046832479536533356,-0.209456205368042,0.430189847946167
-0.17885690789995862,0.0030217537270106087,-9.790620345655789,-0.04527886584401131,-0.21221403777599335,0.4289432168006897
-0.17885690789995862,0.0030217537270106087,-9.790620345655789,-0.04527886584401131,-0.21221403777599335,0.4289432168006897
-0.16975420977438474,0.002449523974762494,-9.792012303913161,-0.04727799445390701,-0.21248780190944672,0.4285534918308258
-0.16975420977438474,0.002449523974762494,-9.792012303913161,-0.04727799445390701,-0.21248780190944672,0.4285534918308258
-0.16101818482213204,0.0026299448204818647,-9.792395533474583,-0.04517044499516487,-0.20976722240447998,0.4302968382835388
-0.16101818482213204,0.0026299448204818647,-9.792395533474583,-0.04517044499516487,-0.20976722240447998,0.4302968382835388
-0.15348715357918377,0.002671317789829683,-9.7928375644333,-0.046659164130687714,-0.21118983626365662,0.4293563663959503
-0.15348715357918377,0.002671317789829683,-9.7928375644333,-0.046659164130687714,-0.21118983626365662,0.4293563663959503
-0.14585161143152217,0.0029137220506822723,-9.795843381753018,-0.046361878514289856,-0.21148259937763214,0.42914119362831116
-0.14585161143152217,0.0029137220506822723,-9.795843381753018,-0.046361878514289856,-0.21148259937763214,0.42914119362831116
-0.13845186522438263,0.003283792797347692,-9.797685772296713,-0.04829373210668564,-0.21205686032772064,0.4287343919277191
-0.13845186522438263,0.003283792797347692,-9.797685772296713,-0.04829373210668564,-0.21205686032772064,0.4287343919277191
-0.1319781615744524,0.0032080956822904427,-9.799220846703728,-0.04876407980918884,-0.2111261487007141,0.4291761517524719
-0.1319781615744524,0.0032080956822904427,-9.799220846703728,-0.04876407980918884,-0.2111261487007141,0.4291761517524719
-0.12531006227621183,0.002998056288571666,-9.801379498124644,-0.04808877408504486,-0.21090172231197357,0.4291892945766449
-0.12531006227621183,0.002998056288571666,-9.801379498124644,-0.04808877408504486,-0.21090172231197357,0.4291892945766449
-0.1191668143424323,0.003024934680534834,-9.810625451273221,-0.04709053784608841,-0.20936284959316254,0.4303668439388275
-0.1191668143424323,0.003024934680534834,-9.810625451273221,-0.04709053784608841,-0.20936284959316254,0.4303668439388275
-0.11364544645202997,0.002819042291762692,-9.809007428679042,-0.04757905751466751,-0.2109551876783371,0.4292619824409485
-0.11364544645202997,0.002819042291762692,-9.809007428679042,-0.04757905751466751,-0.2109551876783371,0.4292619824409485
-0.10774752082262387,0.002873577556271006,-9.81789329992087,-0.04904733970761299,-0.21321214735507965,0.42802894115448
-0.10774752082262387,0.002873577556271006,-9.81789329992087,-0.04904733970761299,-0.21321214735507965,0.42802894115448
-0.10173971342163536,0.0026460070850719674,-9.830568571677146,-0.04906801879405975,-0.21143122017383575,0.42914140224456787
-0.10173971342163536,0.0026460070850719674,-9.830568571677146,-0.04906801879405975,-0.21143122017383575,0.42914140224456787
-0.09651515634214024,0.002555794335925013,-9.826729113659084,-0.04946742206811905,-0.20849309861660004,0.43032458424568176
-0.09651515634214024,0.002555794335925013,-9.826729113659084,-0.04946742206811905,-0.20849309861660004,0.43032458424568176
-0.0921862032392361,0.002189318308070062,-9.825846568803765,-0.047986265271902084,-0.2104320079088211,0.4296240210533142
-0.0921862032392361,0.002189318308070062,-9.825846568803765,-0.047986265271902084,-0.2104320079088211,0.4296240210533142
-0.08780475495201114,0.001902984189104806,-9.827789637702445,-0.047233715653419495,-0.21228499710559845,0.42879462242126465
-0.08780475495201114,0.001902984189104806,-9.827789637702445,-0.047233715653419495,-0.21228499710559845,0.42879462242126465
-0.08359198176874146,0.0018806824144347826,-9.82656119326239,-0.04991926625370979,-0.21158291399478912,0.42892494797706604
-0.08359198176874146,0.0018806824144347826,-9.82656119326239,-0.04991926625370979,-0.21158291399478912,0.42892494797706604
-0.07938873356978737,0.0020464020760151847,-9.826267212197294,-0.051080718636512756,-0.21016421914100647,0.4292987585067749
-0.07938873356978737,0.0020464020760151847,-9.826267212197294,-0.051080718636512756,-0.21016421914100647,0.4292987585067749
-0.0755632792682013,0.002154656171659971,-9.824421377069607,-0.046507518738508224,-0.20908856391906738,0.4304223954677582
-0.0755632792682013,0.002154656171659971,-9.824421377069607,-0.046507518738508224,-0.20908856391906738,0.4304223954677582
-0.07184393831963358,0.001818051236177313,-9.823989864719422,-0.04951708763837814,-0.21174375712871552,0.42882826924324036
-0.07184393831963358,0.001818051236177313,-9.823989864719422,-0.04951708763837814,-0.21174375712871552,0.42882826924324036
-0.06852324863982713,0.0012755409981455267,-9.822747656410819,-0.04957282170653343,-0.21085800230503082,0.429290235042572
-0.06852324863982713,0.0012755409981455267,-9.822747656410819,-0.04957282170653343,-0.21085800230503082,0.429290235042572
-0.06524777780928354,0.000489420846140739,-9.82179396080036,-0.0498126745223999,-0.21038629114627838,0.42944806814193726
-0.06524777780928354,0.000489420846140739,-9.82179396080036,-0.0498126745223999,-0.21038629114627838,0.42944806814193726
-0.0621454669712507,0.0008101467745721727,-9.820060446766078,-0.0498654730618,-0.21045739948749542,0.4293181002140045
-0.0621454669712507,0.0008101467745721727,-9.820060446766078,-0.0498654730618,-0.21045739948749542,0.4293181002140045
-0.0596093346421517,0.0005975013847136863,-9.818429773213174,-0.0494704507291317,-0.21073292195796967,0.42930182814598083
-0.0596093346421517,0.0005975013847136863,-9.818429773213174,-0.0494704507291317,-0.21073292195796967,0.42930182814598083
-0.05674558452636547,0.0008675050598864903,-9.81791212747854,-0.04950184375047684,-0.21052013337612152,0.42934462428092957
